step,nll,grad_inf,e_iters,cg_method,cg_iters,cg_residual,cg_fallback,step_time_s,cumulative_time_s
1,1145.753174,1.756166e+00,25,CG,500,2.15e-07,0,0.4824,0.4824
2,1145.425903,1.754849e+00,14,CG,500,2.17e-07,0,0.4848,0.9672
3,1144.935059,1.752818e+00,16,CG,500,2.21e-07,0,0.4847,1.4519
4,1144.363403,1.750448e+00,15,CG,500,2.26e-07,0,0.4909,1.9429
5,1143.751465,1.747946e+00,13,CG,500,2.30e-07,0,0.4561,2.3989
