step,nll,grad_inf,e_iters,cg_method,cg_iters,cg_residual,cg_fallback,step_time_s,cumulative_time_s
1,328.611786,4.749402e+00,9,CG,6,4.95e-09,0,0.5227,0.5227
2,328.559021,4.710343e+00,5,CG,6,5.03e-09,0,0.1176,0.6403
3,328.481262,4.652201e+00,5,CG,6,5.16e-09,0,0.1060,0.7462
4,328.392578,4.585294e+00,5,CG,6,5.31e-09,0,0.1043,0.8506
5,328.299866,4.514874e+00,5,CG,6,5.47e-09,0,0.1060,0.9566
