step,nll,grad_inf,e_iters,cg_method,cg_iters,cg_residual,cg_fallback,step_time_s,cumulative_time_s
71,38810.457031,3.250198e+01,15,CG,500,4.52e-05,0,0.5760,34.7026
72,38762.039062,3.238557e+01,16,CG,500,4.70e-05,0,0.5811,35.2837
73,38713.882812,3.226984e+01,15,CG,500,4.89e-05,0,0.5167,35.8004
74,38665.968750,3.215468e+01,15,CG,500,5.09e-05,0,0.5245,36.3249
75,38618.304688,3.204037e+01,16,CG,500,5.28e-05,0,0.6317,36.9566
76,38570.890625,3.192880e+01,15,CG,500,5.49e-05,0,0.5371,37.4937
77,38523.718750,3.182382e+01,15,CG,500,5.70e-05,0,0.5563,38.0501
78,38476.785156,3.171939e+01,15,CG,500,5.91e-05,0,0.5271,38.5772
79,38430.093750,3.161555e+01,2000,CG,500,6.13e-05,0,1.2821,39.8593
80,38383.632812,3.151220e+01,14,CG,500,6.36e-05,0,0.5577,40.4170
81,38337.410156,3.140960e+01,14,CG,500,6.59e-05,0,0.5604,40.9774
82,38291.414062,3.130749e+01,15,CG,500,6.83e-05,0,0.5165,41.4939
83,38245.652344,3.120597e+01,15,CG,500,7.07e-05,0,0.5767,42.0706
84,38200.113281,3.110473e+01,16,CG,500,7.32e-05,0,0.5382,42.6088
85,38154.796875,3.100427e+01,16,CG,500,7.58e-05,0,0.6133,43.2221
86,38109.703125,3.090436e+01,16,CG,500,7.84e-05,0,0.5299,43.7519
87,38064.828125,3.080489e+01,14,CG,500,8.11e-05,0,0.5883,44.3402
88,38020.167969,3.070604e+01,14,CG,500,8.39e-05,0,0.5762,44.9165
89,37975.726562,3.060751e+01,15,CG,500,8.67e-05,0,0.5743,45.4907
90,37931.492188,3.050988e+01,15,CG,500,8.96e-05,0,0.5078,45.9986
91,37887.472656,3.041270e+01,15,CG,500,9.25e-05,0,0.5241,46.5227
92,37843.656250,3.031586e+01,15,CG,500,9.55e-05,0,0.5494,47.0721
93,37800.054688,3.021959e+01,14,CG,500,9.86e-05,0,0.5507,47.6228
94,37756.648438,3.012394e+01,15,CG,500,1.02e-04,0,0.5486,48.1714
95,37713.445312,3.002882e+01,17,CG,500,1.05e-04,0,0.4972,48.6685
96,37670.441406,2.993407e+01,15,CG,500,1.08e-04,0,0.4884,49.1570
97,37627.085938,2.979884e+01,16,CG,500,1.13e-04,0,0.5023,49.6593
98,37584.507812,2.970549e+01,15,CG,500,1.16e-04,0,0.4958,50.1551
99,37542.121094,2.961267e+01,15,CG,500,1.20e-04,0,0.5476,50.7027
100,37499.937500,2.952046e+01,14,CG,500,1.23e-04,0,0.5094,51.2121
